ATCF,Name,rows,dat,Lat,Lon,MaxW,MinP,34NE,34SE,34SW,34NW,50NE,50SE,50SW,50NW,64NE,64SE,64SW,64NW,Rad
AL191972,DELTA,25,1972-11-07,31.7,-42.2,25.0,1011.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011973,UNNAMED,13,1973-04-18,24.8,-65.0,21.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011973,UNNAMED,13,1973-04-19,26.9,-63.9,25.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011973,UNNAMED,13,1973-04-20,27.4,-60.0,21.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011973,UNNAMED,13,1973-04-21,26.5,-56.5,20.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021973,UNNAMED,13,1973-05-02,25.9,-61.2,22.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021973,UNNAMED,13,1973-05-03,28.0,-57.1,25.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021973,UNNAMED,13,1973-05-04,29.4,-51.4,22.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021973,UNNAMED,13,1973-05-05,30.0,-47.0,20.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031973,UNNAMED,9,1973-06-24,30.6,-79.1,23.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031973,UNNAMED,9,1973-06-25,32.0,-78.1,23.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031973,UNNAMED,9,1973-06-26,33.0,-77.5,20.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041973,ALICE,22,1973-07-01,26.3,-67.5,30.0,1006.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041973,ALICE,22,1973-07-02,27.7,-66.2,37.5,1005.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041973,ALICE,22,1973-07-03,31.0,-65.3,65.0,993.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041973,ALICE,22,1973-07-04,34.5,-65.0,73.8,990.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041973,ALICE,22,1973-07-05,39.5,-63.2,63.8,995.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041973,ALICE,22,1973-07-06,48.4,-58.4,51.7,991.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051973,UNNAMED,9,1973-07-19,10.7,-36.4,23.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051973,UNNAMED,9,1973-07-20,11.0,-42.4,25.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051973,UNNAMED,9,1973-07-21,11.0,-45.5,20.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061973,ALFA,11,1973-07-30,34.4,-72.9,31.2,1013.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061973,ALFA,11,1973-07-31,39.0,-70.0,35.0,1005.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061973,ALFA,11,1973-08-01,42.7,-68.6,25.0,1008.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071973,UNNAMED,9,1973-08-09,13.3,-23.0,25.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071973,UNNAMED,9,1973-08-10,13.2,-32.1,26.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071973,UNNAMED,9,1973-08-11,12.0,-39.0,20.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081973,BRENDA,16,1973-08-17,20.5,-83.7,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081973,BRENDA,16,1973-08-18,21.2,-86.3,42.5,999.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081973,BRENDA,16,1973-08-19,21.1,-89.3,48.8,996.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081973,BRENDA,16,1973-08-20,19.6,-91.7,65.0,977.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081973,BRENDA,16,1973-08-21,17.7,-92.0,43.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091973,CHRISTINE,42,1973-08-25,10.8,-15.8,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091973,CHRISTINE,42,1973-08-26,10.5,-21.1,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091973,CHRISTINE,42,1973-08-27,10.5,-26.2,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091973,CHRISTINE,42,1973-08-28,10.4,-32.6,40.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091973,CHRISTINE,42,1973-08-29,10.1,-39.0,40.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091973,CHRISTINE,42,1973-08-30,10.6,-43.6,46.2,1007.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091973,CHRISTINE,42,1973-08-31,12.8,-48.5,50.0,1003.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091973,CHRISTINE,42,1973-09-01,14.6,-53.9,53.8,999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091973,CHRISTINE,42,1973-09-02,15.5,-58.1,56.2,1004.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091973,CHRISTINE,42,1973-09-03,17.0,-62.1,35.0,1009.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091973,CHRISTINE,42,1973-09-04,18.7,-65.6,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101973,DELIA,23,1973-09-01,21.2,-86.8,30.0,1008.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101973,DELIA,23,1973-09-02,23.6,-87.8,37.5,1000.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101973,DELIA,23,1973-09-03,26.6,-91.6,60.0,995.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101973,DELIA,23,1973-09-04,28.4,-94.5,56.2,989.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101973,DELIA,23,1973-09-05,28.3,-95.6,42.5,988.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101973,DELIA,23,1973-09-06,29.9,-99.1,31.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111973,UNNAMED,25,1973-09-06,18.9,-86.6,23.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111973,UNNAMED,25,1973-09-07,22.2,-88.7,26.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111973,UNNAMED,25,1973-09-08,26.1,-90.5,-2.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111973,UNNAMED,25,1973-09-09,28.0,-91.0,-2.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111973,UNNAMED,25,1973-09-10,28.0,-93.5,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111973,UNNAMED,25,1973-09-11,28.8,-95.6,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111973,UNNAMED,25,1973-09-12,30.0,-95.0,-99.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121973,ELLEN,37,1973-09-14,11.8,-23.7,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121973,ELLEN,37,1973-09-15,15.6,-27.5,40.0,1003.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121973,ELLEN,37,1973-09-16,19.7,-33.0,42.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121973,ELLEN,37,1973-09-17,24.6,-39.1,50.0,1008.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121973,ELLEN,37,1973-09-18,26.8,-46.1,61.2,996.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121973,ELLEN,37,1973-09-19,27.7,-51.8,73.8,985.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121973,ELLEN,37,1973-09-20,31.4,-53.8,80.0,980.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121973,ELLEN,37,1973-09-21,36.9,-51.3,88.8,962.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121973,ELLEN,37,1973-09-22,46.9,-38.8,83.8,980.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121973,ELLEN,37,1973-09-23,55.5,-25.0,50.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131973,UNNAMED,9,1973-09-24,29.0,-77.9,23.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131973,UNNAMED,9,1973-09-25,29.8,-80.2,25.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131973,UNNAMED,9,1973-09-26,29.5,-83.0,-99.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141973,FRAN,20,1973-10-08,30.3,-64.0,33.3,1008.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141973,FRAN,20,1973-10-09,31.7,-56.2,57.5,1002.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141973,FRAN,20,1973-10-10,34.7,-43.3,66.2,994.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141973,FRAN,20,1973-10-11,41.9,-28.0,68.8,988.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141973,FRAN,20,1973-10-12,47.9,-11.9,65.0,978.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141973,FRAN,20,1973-10-13,47.9,-6.5,65.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151973,UNNAMED,9,1973-10-10,25.3,-67.5,23.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151973,UNNAMED,9,1973-10-11,29.0,-59.1,23.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151973,UNNAMED,9,1973-10-12,31.5,-53.5,20.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161973,GILDA,56,1973-10-15,16.3,-82.0,30.0,1008.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161973,GILDA,56,1973-10-16,17.8,-81.6,30.0,1005.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161973,GILDA,56,1973-10-17,19.4,-80.2,36.2,999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161973,GILDA,56,1973-10-18,21.6,-79.2,52.5,995.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161973,GILDA,56,1973-10-19,23.5,-77.7,50.0,994.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161973,GILDA,56,1973-10-20,24.9,-76.0,47.5,995.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161973,GILDA,56,1973-10-21,25.5,-75.7,40.0,1000.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161973,GILDA,56,1973-10-22,25.6,-75.7,32.5,1003.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161973,GILDA,56,1973-10-23,26.1,-74.5,30.0,1004.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161973,GILDA,56,1973-10-24,30.2,-71.3,42.5,998.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161973,GILDA,56,1973-10-25,33.6,-70.5,60.0,985.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161973,GILDA,56,1973-10-26,36.9,-66.5,57.5,984.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161973,GILDA,56,1973-10-27,43.4,-58.2,55.0,980.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161973,GILDA,56,1973-10-28,52.8,-46.8,51.2,968.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161973,GILDA,56,1973-10-29,60.9,-40.7,36.2,970.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL171973,UNNAMED,6,1973-11-17,10.3,-80.8,25.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL171973,UNNAMED,6,1973-11-18,10.5,-83.1,-13.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011974,UNNAMED,17,1974-06-22,19.9,-94.1,22.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011974,UNNAMED,17,1974-06-23,21.7,-91.6,25.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011974,UNNAMED,17,1974-06-24,22.4,-89.6,25.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011974,UNNAMED,17,1974-06-25,23.2,-88.4,20.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011974,UNNAMED,17,1974-06-26,23.5,-87.5,20.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021974,UNNAMED,6,1974-06-24,25.6,-85.8,38.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021974,UNNAMED,6,1974-06-25,31.1,-78.6,48.3,1002.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031974,UNNAMED,9,1974-06-30,18.0,-23.6,-4.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031974,UNNAMED,9,1974-07-01,18.0,-31.0,27.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031974,UNNAMED,9,1974-07-02,18.0,-36.0,20.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041974,UNNAMED,18,1974-07-13,28.1,-87.5,22.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041974,UNNAMED,18,1974-07-14,27.1,-89.5,25.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041974,UNNAMED,18,1974-07-15,26.1,-91.9,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041974,UNNAMED,18,1974-07-16,26.6,-93.7,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041974,UNNAMED,18,1974-07-17,29.0,-94.2,-37.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051974,UNNAMED,19,1974-07-15,29.6,-74.8,27.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051974,UNNAMED,19,1974-07-16,32.5,-72.3,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051974,UNNAMED,19,1974-07-17,36.6,-64.8,37.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051974,UNNAMED,19,1974-07-18,40.3,-54.3,45.0,1006.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051974,UNNAMED,19,1974-07-19,44.5,-49.4,41.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051974,UNNAMED,19,1974-07-20,48.8,-47.0,35.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061974,UNNAMED,19,1974-08-10,36.8,-69.2,35.0,1012.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061974,UNNAMED,19,1974-08-11,36.1,-65.9,40.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061974,UNNAMED,19,1974-08-12,37.8,-65.5,40.0,1007.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061974,UNNAMED,19,1974-08-13,39.8,-64.6,42.5,1003.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061974,UNNAMED,19,1974-08-14,42.5,-62.2,48.3,992.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071974,ALMA,13,1974-08-12,10.3,-46.4,26.2,1010.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071974,ALMA,13,1974-08-13,10.1,-55.2,46.2,1007.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071974,ALMA,13,1974-08-14,10.3,-64.1,36.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071974,ALMA,13,1974-08-15,10.5,-70.0,35.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081974,UNNAMED,9,1974-08-24,24.8,-87.5,25.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081974,UNNAMED,9,1974-08-25,27.3,-92.7,28.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081974,UNNAMED,9,1974-08-26,29.5,-95.5,-99.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091974,BECKY,28,1974-08-26,27.9,-69.4,28.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091974,BECKY,28,1974-08-27,31.1,-69.5,31.2,1010.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091974,BECKY,28,1974-08-28,34.0,-67.4,65.0,998.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091974,BECKY,28,1974-08-29,36.7,-63.4,92.5,987.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091974,BECKY,28,1974-08-30,39.0,-59.6,100.0,977.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091974,BECKY,28,1974-08-31,41.3,-53.4,92.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091974,BECKY,28,1974-09-01,43.0,-42.3,62.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101974,CARMEN,49,1974-08-28,16.8,-55.8,30.0,1011.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101974,CARMEN,49,1974-08-29,16.6,-61.5,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101974,CARMEN,49,1974-08-30,17.0,-70.9,42.5,1001.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101974,CARMEN,49,1974-08-31,17.2,-78.8,76.2,980.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101974,CARMEN,49,1974-09-01,18.0,-85.2,118.8,940.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101974,CARMEN,49,1974-09-02,19.0,-88.9,82.5,956.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101974,CARMEN,49,1974-09-03,19.9,-90.5,56.2,1000.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101974,CARMEN,49,1974-09-04,20.6,-91.0,52.5,995.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101974,CARMEN,49,1974-09-05,21.8,-90.6,66.2,979.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101974,CARMEN,49,1974-09-06,24.2,-90.3,95.0,968.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101974,CARMEN,49,1974-09-07,28.2,-90.7,115.0,943.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101974,CARMEN,49,1974-09-08,30.6,-93.2,43.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101974,CARMEN,49,1974-09-09,31.1,-95.9,25.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111974,UNNAMED,37,1974-09-02,10.2,-22.2,23.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111974,UNNAMED,37,1974-09-03,10.9,-30.3,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111974,UNNAMED,37,1974-09-04,12.0,-38.2,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111974,UNNAMED,37,1974-09-05,13.8,-46.5,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111974,UNNAMED,37,1974-09-06,15.8,-53.2,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111974,UNNAMED,37,1974-09-07,17.4,-57.5,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111974,UNNAMED,37,1974-09-08,18.4,-61.3,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111974,UNNAMED,37,1974-09-09,19.6,-65.4,28.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111974,UNNAMED,37,1974-09-10,20.6,-69.9,23.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111974,UNNAMED,37,1974-09-11,21.0,-73.0,20.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121974,DOLLY,12,1974-09-02,27.7,-69.0,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121974,DOLLY,12,1974-09-03,31.2,-72.1,41.2,1005.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121974,DOLLY,12,1974-09-04,39.3,-68.5,41.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121974,DOLLY,12,1974-09-05,44.2,-60.3,35.0,1004.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131974,ELAINE,38,1974-09-04,14.9,-52.1,25.0,1012.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131974,ELAINE,38,1974-09-05,16.5,-56.6,27.5,1010.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131974,ELAINE,38,1974-09-06,19.3,-60.1,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131974,ELAINE,38,1974-09-07,23.5,-65.8,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131974,ELAINE,38,1974-09-08,27.7,-69.7,30.0,1010.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131974,ELAINE,38,1974-09-09,32.8,-71.3,41.2,1007.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131974,ELAINE,38,1974-09-10,35.2,-67.4,56.2,1003.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131974,ELAINE,38,1974-09-11,35.8,-63.2,48.8,1004.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131974,ELAINE,38,1974-09-12,38.8,-58.9,45.0,1008.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131974,ELAINE,38,1974-09-13,41.3,-50.5,41.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141974,FIFI,33,1974-09-14,15.8,-67.2,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141974,FIFI,33,1974-09-15,16.8,-73.2,30.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141974,FIFI,33,1974-09-16,17.0,-78.2,43.8,999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141974,FIFI,33,1974-09-17,16.4,-81.3,77.5,977.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141974,FIFI,33,1974-09-18,16.2,-85.1,93.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141974,FIFI,33,1974-09-19,16.5,-88.8,76.2,971.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141974,FIFI,33,1974-09-20,17.1,-94.4,33.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141974,FIFI,33,1974-09-21,17.6,-100.6,32.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141974,FIFI,33,1974-09-22,17.7,-104.3,35.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151974,UNNAMED,10,1974-09-18,28.9,-59.6,23.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151974,UNNAMED,10,1974-09-19,31.8,-62.9,23.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
